0.194297579	0.186813551	0.188338357	0.209142718	0.249231916	0.278985753	0.272255616	0.244964052	0.22488866	0.215160247	0.207250846	0.196609274	0.184690755	0.18147797	0.18443995	0.25686237	0.298083671	0.285547928	0.269850782	0.256997834	0.242038465	0.241864943	0.236271653	0.228618791	0.230235967	0.221603401	0.225369525	0.218750978	0.220474741	0.215017806	0.199525246	0.184914814	0.171335406	0.164595992	0.159152986	0.152458746	0.147416014	0.141241305	0.136492969	0.131464781	0.12723903	0.123570727	0.118359411	0.114354423	0.109576122	0.105343047	0.100913536	0.095378272	0.089946545	0.086029031	0.080868277	0.076245003	0.072183518	0.066545841	0.064186388	0.058944306	0.057484577	0.054448874	0.052043307	0.047698369	0.044737386	0.044658575	0.04204116	0.036433769	0.022387914	-0.032631879	-0.120919524	-0.179206965	-0.180290653	-0.137392143	-0.106579461	-0.100282833	-0.09843075	-0.098540443	-0.099438283	-0.099414508	-0.099122352	-0.109928977	-0.156571741	-0.229863098	-0.247223814	-0.210621447	-0.180847018	-0.168879367	-0.167230046	-0.160606513	-0.159194021	-0.157098921	-0.154896487	-0.158686564	-0.164794216	-0.220801853	-0.276895659	-0.287506113	-0.266019764	-0.224694026	-0.212445785	-0.204773327	-0.198324619	-0.193121938	-0.194297354	-0.186813801	-0.188335172	-0.209143349	-0.249231881	-0.278982536	-0.2722523	-0.244962792	-0.224888833	-0.215160177	-0.207254257	-0.196607983	-0.184690041	-0.181480635	-0.184440739	-0.256861767	-0.298086787	-0.285550215	-0.269851004	-0.256993813	-0.242036673	-0.241863297	-0.236270772	-0.228618838	-0.230230932	-0.221603579	-0.22536744	-0.218750749	-0.220474903	-0.215021466	-0.199528689	-0.184912594	-0.17133232	-0.164597143	-0.159154074	-0.152460096	-0.14741512	-0.141241591	-0.136492896	-0.131468441	-0.127238737	-0.123570761	-0.11835981	-0.114354336	-0.109575927	-0.105343049	-0.100914002	-0.095377281	-0.089946683	-0.086028851	-0.080863299	-0.076244284	-0.072183482	-0.066546236	-0.064184505	-0.05894184	-0.057483812	-0.054448741	-0.05204314	-0.047698014	-0.044737901	-0.044660314	-0.042042509	-0.036436854	-0.022387768	0.032631827	0.120919618	0.179206371	0.180286112	0.137392449	0.106578804	0.100277486	0.098434093	0.09854099	0.099434679	0.099414314	0.099103044	0.109929951	0.156569782	0.229865038	0.247224005	0.210622631	0.180848333	0.168888591	0.167236951	0.160603998	0.15919287	0.157098994	0.154901289	0.158687622	0.164793486	0.220800196	0.27689829	0.287513363	0.266019419	0.224697433	0.21244279	0.204773281	0.198322718	0.193123022
0.010631484	0.010016733	0.012579348	0.009969359	0.013267419	0.016794441	0.045993085	0.071326338	0.056334053	0.043318671	0.024883023	0.017674717	0.015250175	0.010879037	0.009154733	0.009645751	0.019735235	0.052216113	0.078726237	0.062339787	0.048376275	0.039009595	0.030394189	0.032825715	0.02732714	0.022053234	0.023800368	0.019852198	0.025343008	0.028917419	0.033902841	0.03050795	0.022838034	0.01591239	0.012162304	0.011097205	0.010331917	0.009273794	0.009265956	0.007912158	0.00819497	0.007431324	0.008009104	0.008014963	0.007264753	0.006755103	0.006118108	0.006673073	0.005811269	0.005190733	0.004536679	0.005518019	0.004118228	0.00455471	0.003512705	0.001948875	0.002897134	0.001735066	0.002732886	0.003378978	0.00292913	0.001042813	0.001991094	0.003990416	0.003315954	0.000762368	-0.014480352	-0.058435052	-0.101682454	-0.117516566	-0.096493854	-0.035218524	-0.015387779	-0.007191041	-0.006257305	-0.005863543	-0.007710874	-0.007465556	-0.008837319	-0.011583739	-0.042546736	-0.082138715	-0.084098256	-0.0544274	-0.020537695	-0.013849702	-0.012534115	-0.007734409	-0.007968061	-0.0072778	-0.007077434	-0.01062546	-0.010518971	-0.049845077	-0.075449378	-0.09328752	-0.059083634	-0.028085269	-0.019198909	-0.014661327	-0.010631034	-0.010016792	-0.012579197	-0.009970159	-0.013267237	-0.016794942	-0.045995002	-0.071325781	-0.056334098	-0.043318638	-0.024884651	-0.017673715	-0.015250221	-0.010880832	-0.009154733	-0.009646852	-0.019734457	-0.052216292	-0.078725626	-0.062339381	-0.048375962	-0.039008645	-0.030393898	-0.032825691	-0.027327296	-0.022053183	-0.023800013	-0.019851693	-0.025343505	-0.028920636	-0.033904939	-0.030504032	-0.022836543	-0.015912521	-0.012164326	-0.01109949	-0.01033122	-0.009273684	-0.009265872	-0.007911899	-0.008194418	-0.007431325	-0.00800942	-0.008014965	-0.007264644	-0.00675513	-0.006118234	-0.006672962	-0.005811465	-0.005191446	-0.004534655	-0.005518338	-0.004118013	-0.004555115	-0.003511933	-0.001948678	-0.002897062	-0.001735038	-0.002732863	-0.003378896	-0.002929348	-0.001043515	-0.001991191	-0.003990894	-0.003315995	-0.00076237	0.01448009	0.058434974	0.101680291	0.11751707	0.096492972	0.035215395	0.015387994	0.00719119	0.006257246	0.005863486	0.007719608	0.007465211	0.008835679	0.011583596	0.042546716	0.082141319	0.084098461	0.054434697	0.020539688	0.013849368	0.012534472	0.007734414	0.007968571	0.007277999	0.007077512	0.010625572	0.01051983	0.049848881	0.075448571	0.093286176	0.059082175	0.02808523	0.019198236	0.014661385
0.004164117	0.000500584	-0.00100958	0.001278223	0.000889863	0.000319181	0.000127245	0.006353912	0.02173537	0.047751607	0.027050513	0.013465274	0.002434605	0.003696075	0.003410225	-0.001085778	-7.48E-05	-0.001477909	0.006041266	0.02692596	0.038494981	0.027144135	0.020198935	0.008293669	0.008759571	0.010567004	0.004725847	0.004484553	0.003319	0.003431273	0.004896786	0.011098488	0.01711907	0.008545957	0.009185262	0.003091648	0.002384309	0.001949643	0.00186751	0.001355496	0.001424122	0.000797747	0.000969384	0.00049654	0.001494902	0.000909538	0.000963161	0.000531871	0.000413887	0.00117697	0.000657472	0.000196989	0.00023456	0.000804865	-0.000538651	0.000591473	-0.000664212	-0.000283943	-0.00053216	-0.000312519	6.16E-05	0.000569868	-0.000431452	-0.001447037	0.000572895	0.001456363	3.18E-05	-0.001487982	-0.020218112	-0.06585578	-0.102958258	-0.106588966	-0.075323924	-0.016775887	-0.005920727	-0.000650218	0.000235719	-0.001001884	-0.002107612	-0.000922598	-0.002570309	-0.003695993	-0.03661011	-0.067344221	-0.060783011	-0.028853687	-0.005969054	-0.003442383	-0.000438814	0.001136969	0.001718574	0.002144483	-8.22E-05	-0.000169299	-0.005427906	-0.038344241	-0.061245674	-0.071183563	-0.026318423	-0.008003312	-0.004163787	-0.000500622	0.001009424	-0.001278657	-0.000889783	-0.000319666	-0.000127635	-0.006353679	-0.021735232	-0.047751603	-0.027050411	-0.013464521	-0.002434865	-0.003697415	-0.003410262	0.001084903	7.57E-05	0.001479398	-0.006040966	-0.026926331	-0.038495274	-0.027144318	-0.020198855	-0.008293699	-0.008760526	-0.010567004	-0.004725808	-0.004484627	-0.003319268	-0.003431838	-0.004897902	-0.011093454	-0.017117745	-0.008546055	-0.009189347	-0.003093681	-0.002383419	-0.00194955	-0.001867346	-0.001355056	-0.001423525	-0.000797739	-0.000969611	-0.000496548	-0.001494806	-0.000909561	-0.00096329	-0.00053186	-0.000414106	-0.001177742	-0.000654399	-0.000197576	-0.000234423	-0.00080497	0.000539265	-0.000591459	0.000664238	0.000283971	0.000532163	0.000312568	-6.23E-05	-0.000570466	0.000431491	0.001446592	-0.000572956	-0.001456366	-3.20E-05	0.001487977	0.020216442	0.065856976	0.102958205	0.106586784	0.07532546	0.016776252	0.005920504	0.000650157	-0.000238589	0.001002435	0.00210741	0.000921482	0.002570311	0.003694684	0.036609682	0.067344418	0.060783582	0.02885238	0.005969328	0.003442385	0.000439335	-0.001136725	-0.001718451	-0.002144409	8.34E-05	0.000169467	0.005427921	0.038337987	0.06124588	0.071182944	0.026318146	0.008003325
0.013560334	0.00540357	0.001580478	-0.00056085	-0.002423146	0.002462702	-0.000115259	0.0009894	-0.000222063	0.005196272	0.029687117	0.03709861	0.017783126	0.003918475	0.002109459	0.004446594	0.001943149	-0.002148824	0.000220833	-0.000149186	0.002955934	0.028896415	0.024254937	0.017533245	0.010869473	0.000811164	0.007023291	0.006215399	0.002749082	0.00339719	0.003560767	0.003134922	0.004146038	0.010531873	0.011855689	0.005638605	0.006355046	0.001451199	0.001265898	0.001933839	0.001181913	0.001557395	0.000598914	0.00078606	0.000642628	0.000847319	0.001654326	0.000839524	0.000836548	0.000297502	0.000445819	0.000865631	0.000327902	-0.000269041	0.000431228	0.000333982	-0.000195928	0.000129346	-0.00109339	-4.52E-05	-0.001414987	0.000109679	8.08E-05	0.000761627	-0.00107918	-0.001815307	0.000769813	0.001211167	7.99E-05	-0.004028801	-0.029700221	-0.079007716	-0.108996277	-0.098649197	-0.048633579	-0.010136472	-0.002303653	0.000507103	0.000426923	-0.000745595	-0.001714689	-0.001061424	-0.002073888	-0.00762897	-0.044319879	-0.067786764	-0.047459652	-0.015809735	-0.004766835	-0.003656989	0.001121933	0.001073329	0.001420034	0.002258386	-0.001525219	0.000200106	-0.01449918	-0.047140061	-0.067928668	-0.053153917	-0.013560337	-0.005403625	-0.00158052	0.000560516	0.002423348	-0.002463044	0.000114935	-0.00098928	0.000222006	-0.005196292	-0.029686305	-0.037099091	-0.017784256	-0.003919352	-0.00210953	-0.004447065	-0.00194263	0.002149967	-0.000220686	0.000148068	-0.00295608	-0.028897231	-0.024255151	-0.017533266	-0.010870869	-0.000811329	-0.007023073	-0.006215417	-0.002749185	-0.003394451	-0.003560866	-0.003132882	-0.004146637	-0.010531911	-0.011862191	-0.005640615	-0.006353721	-0.001451125	-0.001265778	-0.001933556	-0.001181487	-0.001557411	-0.000599103	-0.000786063	-0.000642544	-0.000847343	-0.001654464	-0.000839573	-0.000836878	-0.000298423	-0.000442775	-0.000866364	-0.000327652	0.000268893	-0.000430956	-0.000333847	0.000195885	-0.000129322	0.001093389	4.52E-05	0.001413365	-0.000110347	-8.06E-05	-0.000762188	0.001079102	0.001815304	-0.000770036	-0.001211175	-7.96E-05	0.004028933	0.029700718	0.079008164	0.108996655	0.098649627	0.048631558	0.010136425	0.002302323	-0.000507515	-0.000427156	0.000748066	0.001714693	0.001063311	0.002073861	0.00762893	0.044313087	0.067784998	0.047458685	0.015809732	0.004767636	0.003657353	-0.00112182	-0.001073151	-0.001417718	-0.002258182	0.001525358	-0.000200179	0.014499272	0.047138493	0.067930986	0.053153785
0.071077829	0.030295799	0.006446252	0.003605786	0.001298324	-0.001306995	-0.001729368	0.00186494	-0.000218725	0.001358893	0.000802107	0.009789204	0.041334102	0.021560445	0.008710076	0.000434842	0.000698628	0.002203939	-0.000113565	-0.001060387	0.000523711	0.000743422	0.007150476	0.032147111	0.020921072	0.0120405	0.003377925	-0.000107085	0.006341045	0.003179856	0.001740572	0.003513484	0.002715332	0.001242948	0.004303779	0.011277552	0.006538073	0.00491606	0.002091144	0.000857991	0.001256557	0.001234607	0.000823681	0.001212478	3.51E-05	0.000666708	0.000141972	0.000988167	0.001241511	0.000830946	0.000509538	0.000107383	0.000861559	0.000484906	0.000154472	-0.000259489	0.000718275	4.47E-05	0.000332036	-0.000171851	-0.00133392	-0.000487907	-0.001275474	-0.000306611	0.000318527	0.000218166	-0.001678617	-0.000635969	0.001617961	0.001358157	-0.000151037	-0.009700168	-0.046661992	-0.0917118	-0.109370353	-0.088192718	-0.026237828	-0.008037741	-0.000832088	-0.000170126	0.000284917	-0.001497451	-0.00142694	-0.002027817	-0.000885614	-0.017920733	-0.055146029	-0.065400313	-0.03715183	-0.008282416	-0.003244802	-0.002434294	0.001585688	0.001071189	0.001168545	0.001463521	-0.001437255	-0.000310099	-0.028432382	-0.055756484	-0.071077698	-0.030295857	-0.006446108	-0.003606184	-0.001298292	0.001306594	0.001729052	-0.00186484	0.000218669	-0.001358826	-0.000801979	-0.009792039	-0.041335651	-0.021560595	-0.008709676	-0.000435328	-0.000698229	-0.00220293	0.000113651	0.001059526	-0.000523784	-0.000743334	-0.007150598	-0.032147056	-0.020923209	-0.01204038	-0.003377658	0.000106988	-0.006341104	-0.003176555	-0.001740652	-0.003511941	-0.00271716	-0.001243007	-0.004309104	-0.011278428	-0.00653662	-0.00491598	-0.002091009	-0.000857845	-0.001256106	-0.001234596	-0.000823801	-0.001212495	-3.51E-05	-0.000666728	-0.000142177	-0.000988333	-0.001241887	-0.000832123	-0.000505342	-0.000108141	-0.000861344	-0.000485018	-0.000154102	0.00025937	-0.000718335	-4.47E-05	-0.00033204	0.000171897	0.001332342	0.000487109	0.001275581	0.000306034	-0.000318611	-0.000218166	0.001678267	0.000635969	-0.00161765	-0.001358333	0.000151004	0.00970115	0.046662361	0.091712152	0.109369977	0.088192901	0.02623681	0.008037708	0.000832041	0.000169355	-0.000284919	0.001495353	0.001426941	0.002027325	0.000884757	0.017919192	0.055143293	0.065400307	0.037154381	0.008282978	0.003245035	0.002434351	-0.001581834	-0.001071337	-0.001168324	-0.00146374	0.001437002	0.000309771	0.028435942	0.055755213
0.042025037	0.059515444	0.060207506	0.01511624	0.004134455	0.002469759	-0.000519698	-0.001429421	-0.000147202	0.000528167	-0.000268661	-0.000326205	0.003741779	0.020686741	0.038953806	0.010504506	0.001939859	-0.001573407	0.001396979	0.002011212	-0.00143771	-0.000480263	-0.000566881	0.000708949	0.018185329	0.030534142	0.018640566	0.00967622	0.000512122	0.002485858	0.006153987	0.001472488	0.00178273	0.001905851	0.001499512	0.00014385	0.004637803	0.008727703	0.003934918	0.005198865	0.000920698	0.001110587	0.001245983	0.001101178	0.000847305	0.000740826	0.000224291	0.000486592	-8.10E-06	0.00106143	0.000467087	0.000582257	0.000168035	7.41E-05	0.000755735	0.000359475	1.07E-05	-5.37E-05	0.000547276	-0.000511819	0.000275573	-0.00072947	-0.000448303	-0.000685483	-0.000352389	-5.65E-05	0.000373069	-0.000490328	-0.001574368	0.000567905	0.001462574	0.000262539	-0.000697983	-0.016493565	-0.063198272	-0.101136837	-0.103401937	-0.069708201	-0.013230861	-0.004919945	-0.000309163	0.000661515	-0.000333125	-0.001628593	-0.000733633	-0.002271468	-0.002344588	-0.030907729	-0.06344547	-0.055695354	-0.023534892	-0.004294064	-0.002505201	-9.23E-05	0.001502532	0.001549749	0.001744193	4.78E-05	8.51E-05	-0.005519832	-0.04202403	-0.059515466	-0.06020762	-0.015117233	-0.004134532	-0.002469989	0.000519507	0.001429491	0.000147152	-0.000528124	0.000268793	0.000326411	-0.003742496	-0.020685776	-0.03894962	-0.010504657	-0.001939622	0.001574283	-0.001396934	-0.002011952	0.001437566	0.000480307	0.000566946	-0.000708997	-0.018187391	-0.030534155	-0.018640048	-0.009676129	-0.000512061	-0.002482383	-0.006154017	-0.001471244	-0.00178561	-0.001905879	-0.001500931	-0.000144669	-0.004637237	-0.008727831	-0.003934833	-0.005199469	-0.000920564	-0.001110579	-0.001246096	-0.001101193	-0.000847231	-0.000740851	-0.000224505	-0.000486911	7.60E-06	-0.001062845	-0.000461705	-0.000583296	-0.000167703	-7.41E-05	-0.00075541	-0.000359415	-1.08E-05	5.37E-05	-0.000547269	0.000511884	-0.000276738	0.000728557	0.000448431	0.000684775	0.000352286	5.65E-05	-0.000373432	0.000490332	0.00157488	-0.000568041	-0.001462621	-0.000262557	0.000697696	0.016493977	0.063199836	0.101137158	0.103400909	0.06970811	0.013230896	0.004919685	0.000309166	-0.000661503	0.000333131	0.001628048	0.000736171	0.00227189	0.00234453	0.030907723	0.06344326	0.055695615	0.02353548	0.004294165	0.002512618	9.17E-05	-0.001502294	-0.001549836	-0.001744509	-4.82E-05	-8.48E-05	0.005519643
-0.00086592	0.01736535	0.050895048	0.062102093	0.038292457	0.007619645	0.002649044	0.000570092	-0.001004582	-0.002735974	0.001426954	-0.000755191	0.00025136	-0.000904741	0.008913941	0.031649481	0.02554489	0.006622252	-6.16E-05	-0.000262828	0.002906103	0.001193764	-0.002553681	-0.000341785	-0.000716656	0.003126969	0.037334124	0.028226132	0.015424718	0.006665922	-0.001636699	0.004079503	0.003274921	0.000194562	0.001428623	0.001347628	0.001125756	0.001673056	0.006278723	0.006904718	0.003515592	0.004874116	0.000725157	0.00067557	0.001519411	0.000639081	0.001097181	-2.07E-06	0.000302035	0.000129504	0.000473891	0.001217182	0.000527372	0.000618961	0.000110459	0.000260794	0.000618091	0.000179639	-0.000320042	0.000153915	0.000164953	-0.000327291	-7.61E-05	-0.001183872	-0.000238526	-0.001446936	5.53E-05	-2.77E-05	0.000565243	-0.001160547	-0.001747431	0.000783029	0.001182585	0.000125257	-0.00362165	-0.028382044	-0.077829536	-0.106701682	-0.09394497	-0.043578173	-0.008549485	-0.001890194	0.000683486	0.000688291	-0.000230651	-0.00131998	-0.000790837	-0.001746508	-0.00701071	-0.045743496	-0.067892986	-0.042678015	-0.012444731	-0.00278259	-0.001566545	0.00149685	0.001341041	0.001452169	0.002240097	-0.00102963	0.000866191	-0.017365367	-0.050899331	-0.062104763	-0.038292952	-0.007619252	-0.002649029	-0.000570076	0.001004485	0.002736048	-0.001426937	0.000755246	-0.000251386	0.000903864	-0.008908977	-0.03164946	-0.025544021	-0.006621385	6.19E-05	0.000262122	-0.002906284	-0.001193667	0.002553713	0.00034169	0.000716489	-0.003126947	-0.037334177	-0.028226133	-0.015424197	-0.006663331	0.001636672	-0.004078716	-0.003278176	-0.000194603	-0.001427762	-0.001347522	-0.001125688	-0.001673055	-0.006278522	-0.00690657	-0.003515939	-0.004874104	-0.00072517	-0.000675585	-0.001519352	-0.000639099	-0.001097412	1.59E-06	-0.000302679	-0.000131341	-0.000467903	-0.001218439	-0.000526912	-0.000618889	-0.000110136	-0.000260758	-0.000618154	-0.000179603	0.00032005	-0.000153886	-0.000166284	0.00032658	7.62E-05	0.001182688	0.000238399	0.001446943	-5.57E-05	2.77E-05	-0.000564592	0.001160401	0.001747374	-0.000783013	-0.001182954	-0.000125307	0.003622129	0.028382229	0.07782935	0.106701459	0.093945714	0.043579364	0.008549501	0.001890181	-0.000683461	-0.000688833	0.000226513	0.001319567	0.000791218	0.001746505	0.007010159	0.045741128	0.06789391	0.042677482	0.012459086	0.002780824	0.001566801	-0.001496826	-0.00134147	-0.001452547	-0.002239762	0.001029676
-0.008173992	-0.005234014	-0.00576263	0.027354696	0.050078452	0.05285903	0.008574108	-0.006566332	-0.006334888	-0.007537336	-0.009538481	-0.009867931	-0.006259875	-0.007823277	-0.006192436	-0.004720167	0.014149338	0.033284035	0.004565101	-0.003720114	-0.008453177	-0.00735947	-0.005363721	-0.007408403	-0.008108704	-0.006337362	-0.005191237	0.016247156	0.045580424	0.019570422	0.001114421	-0.005621639	-0.008855834	-0.002730757	-0.005406275	-0.006188894	-0.004356918	-0.0050199	-0.005889279	-0.002203224	0.002954102	-0.000846721	-0.000568791	-0.003347076	-0.004555338	-0.003655171	-0.003427993	-0.003750607	-0.003047179	-0.004070537	-0.002994581	-0.003483475	-0.002276994	-0.00198682	-0.002048321	-0.002088007	-0.002385966	-0.001577198	-0.001799738	-0.00199956	-0.002291536	-0.001445728	-0.001931336	-0.001493053	-0.001942026	-0.002899942	-0.002027414	-0.002678162	-0.001667724	-0.000986547	-0.001129398	-0.002841723	-0.001731873	0.000416077	0.000151704	-0.00133568	-0.010663174	-0.047588689	-0.092076932	-0.108248785	-0.083368426	-0.019258246	-0.002241857	0.00433875	0.005196399	0.005730158	0.004162336	0.003981471	0.003310128	0.004279792	-0.016695265	-0.058096025	-0.059076653	-0.019242204	0.004595436	0.007077332	0.00681314	0.009006853	0.008154415	0.008028136	0.008174324	0.005233968	0.005762001	-0.027357487	-0.050075328	-0.052855368	-0.008572553	0.006566583	0.006334928	0.007537458	0.009538622	0.009867619	0.006259728	0.007822607	0.00619183	0.004719775	-0.014145711	-0.033281852	-0.004565368	0.00371972	0.008453073	0.007359408	0.005363695	0.007408257	0.008108483	0.006337375	0.005191303	-0.016247712	-0.04557974	-0.019569503	-0.001114351	0.005621995	0.008852596	0.002730716	0.005408555	0.006189891	0.004356492	0.00501994	0.00588953	0.002203662	-0.002955937	0.000846745	0.000568893	0.00334704	0.004555373	0.003655156	0.003427789	0.003749852	0.003046374	0.00406818	0.003001408	0.003481756	0.00227763	0.001986969	0.002048677	0.002087962	0.002385853	0.001577203	0.001799758	0.001999629	0.002291364	0.001445061	0.001931549	0.001492695	0.001941874	0.002899953	0.002026945	0.002678163	0.001668475	0.000986432	0.001129367	0.00284205	0.001731578	-0.000416142	-0.000151653	0.001335674	0.01066336	0.047587486	0.092077899	0.108248734	0.083368496	0.019259686	0.002241912	-0.004338313	-0.005195564	-0.005730086	-0.004162245	-0.003981473	-0.003309753	-0.004279247	0.01669539	0.058093464	0.059046816	0.01923765	-0.004595959	-0.007077616	-0.006813677	-0.009007418	-0.008153892	-0.008028275
-0.102838258	-0.098705496	-0.092693178	-0.088290621	-0.075525072	-0.027981691	-0.036678576	-0.076052395	-0.113561009	-0.120432551	-0.11975072	-0.119265952	-0.115718569	-0.108825013	-0.103168192	-0.097073599	-0.090076159	-0.070047061	-0.046792448	-0.065433718	-0.092801735	-0.101527745	-0.104760973	-0.099179492	-0.09500463	-0.093662945	-0.085873998	-0.078093882	-0.058319383	-0.00776827	-0.030125087	-0.071686151	-0.086580273	-0.096950643	-0.093956418	-0.088619062	-0.090318794	-0.086631221	-0.083466279	-0.081375057	-0.079303828	-0.072003248	-0.067511732	-0.068606522	-0.064806547	-0.067251541	-0.063695744	-0.059824371	-0.056284775	-0.052500376	-0.049095166	-0.046056826	-0.042432932	-0.040113448	-0.035959035	-0.034290227	-0.031752765	-0.030129173	-0.028567478	-0.02654384	-0.025656694	-0.024546417	-0.023165519	-0.021300469	-0.020437408	-0.018193655	-0.018015265	-0.016617523	-0.016379491	-0.015477183	-0.015053666	-0.014840258	-0.016034445	-0.017620773	-0.016402227	-0.016822321	-0.019300833	-0.021712098	-0.038199284	-0.083647256	-0.11072412	-0.08251292	-0.004838933	0.06616187	0.080014309	0.085970478	0.086614094	0.084026765	0.080325256	0.077902091	0.072661778	0.066570144	0.019974463	0.007521212	0.058377804	0.102951353	0.11275167	0.111189788	0.109647171	0.107015321	0.102839856	0.09870542	0.092686989	0.088287759	0.075531838	0.027987995	0.036678234	0.076053532	0.113562151	0.120432536	0.119752766	0.119261042	0.115717858	0.108825469	0.103171219	0.097073474	0.09008078	0.070051822	0.046795704	0.065433176	0.092802588	0.101527534	0.104760101	0.099178906	0.095005362	0.093663055	0.085872686	0.078092738	0.058319898	0.007769595	0.030126547	0.071685387	0.086577448	0.096950372	0.093965465	0.088622851	0.09031742	0.086631429	0.083466925	0.081383813	0.079307317	0.072003258	0.067511209	0.068606465	0.064806525	0.067251662	0.063695843	0.059822441	0.056284371	0.052497041	0.049102393	0.046054562	0.042432725	0.040115738	0.035958471	0.034288105	0.031751874	0.030129034	0.028567621	0.026544226	0.025660868	0.02454508	0.023165626	0.021300675	0.020437265	0.018193696	0.018015216	0.016617461	0.01638098	0.01547694	0.015053526	0.014843703	0.016033915	0.017620964	0.016403327	0.016822336	0.019301433	0.021711018	0.038200818	0.083643399	0.110724097	0.082512999	0.004838451	-0.066166513	-0.080016712	-0.085966787	-0.08660942	-0.08402676	-0.080329347	-0.077901744	-0.072662419	-0.066572502	-0.02004009	-0.007517895	-0.058384506	-0.102957255	-0.1127518	-0.111192051	-0.109642418	-0.107017416
0.01941142	0.020524889	0.021587959	0.022025583	0.026410181	0.028588396	0.076875206	0.128695387	0.11083215	0.070754348	0.044683791	0.03685296	0.034325025	0.032219564	0.03236316	0.037049745	0.035169512	0.037572101	0.05531562	0.097949675	0.106367848	0.084311621	0.056812163	0.046429716	0.044636381	0.046595451	0.043486535	0.039964631	0.042991997	0.047425364	0.112561814	0.150552286	0.107752041	0.081871808	0.067974106	0.055907879	0.058638567	0.057230529	0.054727204	0.057739033	0.057355728	0.060476542	0.061040196	0.065413908	0.06341512	0.053881822	0.0499878	0.043676577	0.04182272	0.041542251	0.039571717	0.039348742	0.037349917	0.036977819	0.0358771	0.03543422	0.035361376	0.033501433	0.032909935	0.031374874	0.030634859	0.029849546	0.028174484	0.026928373	0.026445174	0.02475091	0.023520185	0.022365059	0.01959262	0.019734937	0.016819128	0.017431375	0.015992046	0.015083541	0.012104342	0.010306023	0.011445791	0.010382937	0.007651366	0.00063507	-0.033344293	-0.104152188	-0.141255926	-0.110072027	-0.044643726	-0.012286051	-0.005261631	-0.003935445	-0.004830541	-0.007564878	-0.009693041	-0.010593805	-0.01471777	-0.049290672	-0.11760229	-0.107793659	-0.052837958	-0.027987507	-0.023230426	-0.023005079	-0.019411382	-0.020525041	-0.02158837	-0.022025725	-0.026410251	-0.028586409	-0.076873871	-0.1286938	-0.110828566	-0.07075465	-0.044682807	-0.036852517	-0.034324956	-0.032219415	-0.032363062	-0.037049376	-0.035169222	-0.037571092	-0.055312815	-0.097949811	-0.106366028	-0.08431187	-0.056812632	-0.046430024	-0.044637613	-0.046595425	-0.0434871	-0.039965091	-0.042992017	-0.047423868	-0.112560838	-0.150551014	-0.107754051	-0.08187166	-0.067977588	-0.055906092	-0.05863965	-0.057229722	-0.054727018	-0.05773633	-0.057359424	-0.060476487	-0.061039828	-0.065413941	-0.06341517	-0.053881773	-0.049987792	-0.043677004	-0.041823729	-0.041545686	-0.039564125	-0.039351741	-0.037348779	-0.036977047	-0.03587674	-0.035435306	-0.035361484	-0.033501401	-0.032909942	-0.031374751	-0.030634008	-0.029850508	-0.028174183	-0.026929359	-0.026445251	-0.024750913	-0.023520751	-0.022365117	-0.019591147	-0.019735093	-0.016819475	-0.017431116	-0.015991545	-0.015083492	-0.012104218	-0.010306294	-0.011446257	-0.010382717	-0.007650765	-0.000636135	0.033344293	0.104152215	0.141255666	0.110077145	0.044646288	0.012285826	0.005262304	0.003935444	0.004830281	0.007564768	0.009693723	0.010593117	0.014562241	0.049308625	0.117594017	0.10779251	0.052839503	0.02798796	0.023229699	0.02300509
